Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.58489043375751
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.5008751289233
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.902937687054
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,68.5030109726966
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index (World Bank estimate),SI.POV.GINI,..
Europe & Central Asia (IDA & IBRD countries),TEC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.0131530761719
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,20.0436198877231
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,460788476
European Union,EUU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.29077439763185
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3476.43262295852
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,15689357247344.5
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,35083.8074854338
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.9155824902671
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.7373263738728
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.4853439270463
European Union,EUU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
European Union,EUU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,90.1174760576528
European Union,EUU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
European Union,EUU,Gini index (World Bank estimate),SI.POV.GINI,..
European Union,EUU,Consumer price index (2010 = 100),FP.CPI.TOTL,..
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,111.809687126223
European Union,EUU,"Population, total",SP.POP.TOTL,447196538
Fragile and conflict affected situations,FCS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.9682997085344
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,76.8993413937483
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1661765815317.45
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1828.64933768822
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.24439951102529
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.193552057877
Fragile and conflict affected situations,FCS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.1070602754614
Fragile and conflict affected situations,FCS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Fragile and conflict affected situations,FCS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,24.8933941734927
Fragile and conflict affected situations,FCS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Fragile and conflict affected situations,FCS,Gini index (World Bank estimate),SI.POV.GINI,..
Fragile and conflict affected situations,FCS,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,63.7493705749512
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,45.5560218547733
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,908739462
Heavily indebted poor countries (HIPC),HPC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.867895290269
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,46.3155605706021
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,789831743959.288
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,985.186283834948
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.43867993354797
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.6012344344565
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.4812809667456
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.2706435038142
Heavily indebted poor countries (HIPC),HPC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Heavily indebted poor countries (HIPC),HPC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Heavily indebted poor countries (HIPC),HPC,Gini index (World Bank estimate),SI.POV.GINI,..
Heavily indebted poor countries (HIPC),HPC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,62.5051918029785
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,41.4162604931876
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,801708019
High income,HIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.0395013679102
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5736.11967442727
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,55045647599804.8
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,45462.3716822454
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.53420741376
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.571543341552
High income,HIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
High income,HIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
High income,HIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,86.7006385069537
High income,HIC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
High income,HIC,Gini index (World Bank estimate),SI.POV.GINI,..
High income,HIC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,34.6472859642941
High income,HIC,"Population, total",SP.POP.TOTL,1210795776
IBRD only,IBD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.3038032757563
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,354.68310602768
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,31184076970102
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,6461.3345446003
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.88286006450653
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.48222902098883
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.6258748209592
IBRD only,IBD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.7011272268113
IBRD only,IBD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
IBRD only,IBD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,55.1799840239387
IBRD only,IBD,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
IBRD only,IBD,Gini index (World Bank estimate),SI.POV.GINI,..
IBRD only,IBD,Consumer price index (2010 = 100),FP.CPI.TOTL,..
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,89.3655319213867
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,67.9075030551598
IBRD only,IBD,"Population, total",SP.POP.TOTL,4826259460
IDA & IBRD total,IBT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.2992905957704
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,279.007103799921
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,33422564858176.3
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,5144.34533756254
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.66319990158081
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.37446674986952
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.963109780307
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.5049766512899
IDA & IBRD total,IBT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
IDA & IBRD total,IBT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,49.7797713563769
IDA & IBRD total,IBT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
IDA & IBRD total,IBT,Gini index (World Bank estimate),SI.POV.GINI,..
IDA & IBRD total,IBT,Consumer price index (2010 = 100),FP.CPI.TOTL,..
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.4069519042969
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,67.6338922158332
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6496952025
IDA blend,IDB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.4851503933015
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,62.3250787224207
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,998391254201.582
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1777.85106883714
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.89800000190735
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.54602732789621
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.7071818889277
IDA blend,IDB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
IDA blend,IDB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
IDA blend,IDB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
IDA blend,IDB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
IDA blend,IDB,Gini index (World Bank estimate),SI.POV.GINI,..
IDA blend,IDB,Consumer price index (2010 = 100),FP.CPI.TOTL,..
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.9814529418945
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,128.080448623283
IDA blend,IDB,"Population, total",SP.POP.TOTL,561571929
IDA only,IDX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.5166752839445
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,46.7888511228091
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1240944011863.71
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1118.85395653545
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.44075500965118
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.1028409209512
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.8275511218707
IDA only,IDX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.3071964847973
IDA only,IDX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
IDA only,IDX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,26.0902699883386
IDA only,IDX,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
IDA only,IDX,Gini index (World Bank estimate),SI.POV.GINI,..
IDA only,IDX,Consumer price index (2010 = 100),FP.CPI.TOTL,..
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.0565719604492
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,53.8277602776798
IDA only,IDX,"Population, total",SP.POP.TOTL,1109120636
IDA total,IDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.8421960943677
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,52.2172690921558
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2239335266065.3
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1340.36345942875
IDA total,IDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.44283008575439
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.84701412610708
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.478980011466
IDA total,IDA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.8764126111004
IDA total,IDA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
IDA total,IDA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
IDA total,IDA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
IDA total,IDA,Gini index (World Bank estimate),SI.POV.GINI,..
IDA total,IDA,Consumer price index (2010 = 100),FP.CPI.TOTL,..
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.5263290405273
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,66.8557332621179
IDA total,IDA,"Population, total",SP.POP.TOTL,1670692565
Late-demographic dividend,LTE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.6473116267439
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,575.702048981094
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,22958638272110.5
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,9945.17244404346
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.06197023391724
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.78366296952893
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.2801794417326
Late-demographic dividend,LTE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.2734137720719
Late-demographic dividend,LTE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Late-demographic dividend,LTE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,62.6190091255712
Late-demographic dividend,LTE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Late-demographic dividend,LTE,Gini index (World Bank estimate),SI.POV.GINI,..
Late-demographic dividend,LTE,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.3400802612305
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,51.808703766441
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2308520883
Latin America & Caribbean,LCN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.1156449553346
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,662.036305630371
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5627255688192.68
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,8705.11709848032
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.04276990890503
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.95761284966133
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.8705575314776
Latin America & Caribbean,LCN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.1819025570056
Latin America & Caribbean,LCN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Latin America & Caribbean,LCN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,32.8145032775876
Latin America & Caribbean,LCN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Latin America & Caribbean,LCN,Gini index (World Bank estimate),SI.POV.GINI,..
Latin America & Caribbean,LCN,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.2945098876953
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,32.2586719870979
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,646430786
Latin America & Caribbean (excluding high income),LAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.254964642859
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,646.485117113263
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,4849397095732.19
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8226.23632426779
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.04276990890503
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.87493502573411
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.2432925045046
Latin America & Caribbean (excluding high income),LAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.2357332376092
Latin America & Caribbean (excluding high income),LAC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Latin America & Caribbean (excluding high income),LAC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,46.3746287441319
Latin America & Caribbean (excluding high income),LAC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Latin America & Caribbean (excluding high income),LAC,Gini index (World Bank estimate),SI.POV.GINI,..
Latin America & Caribbean (excluding high income),LAC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.170280456543
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,32.3710404963814
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,589503742
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.2829786549447
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,654.340775192371
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5376512716922.1
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8525.42186054549
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.04276990890503
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.89655740633463
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.8943487326243
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.3352810540072
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,46.4162454596139
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index (World Bank estimate),SI.POV.GINI,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.1944885253906
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,31.6692571746289
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,630644771
Least developed countries: UN classification,LDC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.0808135233712
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.8424341414391
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1107362458211.5
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1071.58349823785
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.08948993682862
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.88188729877957
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.1013504876956
Least developed countries: UN classification,LDC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.0005124163648
Least developed countries: UN classification,LDC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Least developed countries: UN classification,LDC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,25.7250110810144
Least developed countries: UN classification,LDC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Least developed countries: UN classification,LDC,Gini index (World Bank estimate),SI.POV.GINI,..
Least developed countries: UN classification,LDC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.8578033447266
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,50.7234678986563
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1033388868
Low & middle income,LMY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.3631011915122
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,270.936402070292
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,32220208388558.1
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,4999.98527614078
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.66319990158081
Low & middle income,LMY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.3272876767431
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.7180410174488
Low & middle income,LMY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.4522922608714
Low & middle income,LMY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Low & middle income,LMY,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,49.4892528670866
Low & middle income,LMY,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Low & middle income,LMY,Gini index (World Bank estimate),SI.POV.GINI,..
Low & middle income,LMY,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.2930908203125
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,68.4657821534998
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6444060654
Low income,LIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.4354868864746
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,33.8016769960442
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,448440169081.511
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,692.175281184889
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.21377992630005
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.86616483385559
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.0070672194324
Low income,LIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.1658809743484
Low income,LIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Low income,LIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,17.3852664715701
Low income,LIC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Low income,LIC,Gini index (World Bank estimate),SI.POV.GINI,..
Low income,LIC,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,60.9580497741699
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,43.3254885937479
Low income,LIC,"Population, total",SP.POP.TOTL,647870823
Lower middle income,LMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.5372509286201
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,95.2483745642112
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,7735772656431.27
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2354.57872458511
